zone_id,zone_name,centroid_lat,centroid_lon,lat_std,lon_std,total_violations,parking_related_violations,non_parking_violations,violation_density,hotspot_score,hotspot_band,top_police_station,top_junction,top_location,peak_hour_violations,morning_peak_violations,evening_peak_violations,weekend_violations,weekday_violations,night_violations,unique_violation_types,unique_vehicle_classes,unique_locations,unique_junctions,recency_weight_sum,dominant_hour,dominant_time_bucket,dominant_day_name,peak_share,violations_nov,violations_dec,violations_jan,violations_feb,violations_mar,violations_apr,month_over_month_trend,recurring_hotspot_flag
ZONE_339,Tilak Nagar Main Road / Jayanagara Zone,12.928565595652175,77.59155550434782,3.5538244166561526e-05,0.0005612127246007075,23,23,2,0.008321,15.6,Low,Jayanagara,No Junction,"Tilak Nagar Main Road, Corporation Layout, Tilak Nagar, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",5,5,0,1,22,0,3,2,4,1,19.738255658748663,12,midday,Monday,0.2174,0,0,0,0,0,23,0.8571,0
ZONE_392,Vinoba Nagar Main Road / K.G. Halli Zone,13.019601983333333,77.61887031666666,0.0004413178649696395,6.675696262450812e-05,18,22,2,0.003226,15.52,Low,K.G. Halli,No Junction,"2nd Main Road, Vinoba Nagar, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",12,12,0,7,11,6,3,4,6,1,6.415468045926243,10,midday,Sunday,0.6667,3,3,2,2,6,2,0.0381,1
ZONE_308,Magadi Main Road / Kamakshipalya Zone,12.985986092857141,77.48764547857142,0.00015577620682828764,0.0006410845817870642,28,30,2,0.002177,15.51,Low,Kamakshipalya,No Junction,"Magadi Main Road, Gaddekhani, Anjana Nagar, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",4,4,0,6,22,7,3,3,6,1,3.2336090429107176,11,midday,Tuesday,0.1429,17,7,0,1,3,0,-0.5878,1
ZONE_401,ITPL Main Road / Mahadevapura Zone,12.980342477777777,77.72729565555555,0.0003926898649891566,0.00019733723366546066,18,18,0,0.001445,15.38,Low,Mahadevapura,No Junction,"ITPL Main Road, SJR I Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",17,17,0,1,17,0,2,3,4,1,8.645741279856493,7,morning_peak,Thursday,0.9444,0,0,0,0,18,0,0.5143,0
ZONE_337,Old Madras Road / Halasur Zone,12.981942239130433,77.62411184782609,0.00021673715698380244,0.0007382387904324969,23,23,1,0.000603,15.37,Low,Halasur,No Junction,"Old Madras Road, RMZ Millenia, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",7,7,0,11,12,7,2,4,7,1,3.9364027214883275,12,midday,Saturday,0.3043,1,4,14,2,2,0,-0.1714,1
ZONE_390,Telecom Layout Road / Chikkajala Zone,13.160774227777777,77.59561080555555,0.00019508803685564882,9.998253066482573e-05,18,32,0,0.004865,15.2,Low,Chikkajala,No Junction,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",8,8,0,12,6,1,3,3,5,1,4.320556547821461,11,midday,Saturday,0.4444,0,12,1,0,5,0,-0.2095,1
ZONE_418,Mysore Road / Kengeri Zone,12.92522164117647,77.49879471176472,0.00024561613103286104,9.759714956470533e-05,17,43,0,0.008434,15.19,Low,Kengeri,No Junction,"Mysore Road, BDA Layout, Dubasipalya, Bengaluru, Karnataka. Pin-560059 (India)",8,8,0,3,14,3,3,2,3,1,4.5732154703166294,8,morning_peak,Friday,0.4706,0,12,0,0,5,0,-0.2118,0
ZONE_377,Bangalore University Road / Jnanabharathi Zone,12.935749621052631,77.51271188421053,0.00038088890415716815,0.0002761002258914514,19,30,2,0.000827,15.16,Low,Jnanabharathi,No Junction,"Bangalore University Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",11,11,0,2,17,4,4,4,3,1,4.358055930469547,10,midday,Wednesday,0.5789,0,8,3,5,3,0,-0.1173,1
ZONE_378,Varthur Main Road / Whitefield Zone,12.921103405263157,77.73637175789473,0.00013976249883958605,7.705552338540882e-05,19,26,1,0.009951,15.16,Low,Whitefield,No Junction,"Varthur Main Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",10,10,0,3,16,8,5,5,4,1,5.426328939195412,6,morning_peak,Tuesday,0.5263,4,1,4,3,7,0,-0.0271,1
ZONE_285,Bagalur Road / Pulikeshinagar(F.Town) Zone,13.0059965875,77.620648321875,9.822174304336752e-05,8.86027478442614e-05,32,51,1,0.028125,15.06,Low,Pulikeshinagar(F.Town),No Junction,"Bagalur Road, New Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",0,0,0,0,32,11,3,1,2,1,29.123258023374454,23,late_evening,Thursday,0.0,0,0,0,0,0,32,0.8571,0
ZONE_374,Sarjapura Main Road / No Police Station Zone,12.887470221052633,77.73848478421053,0.00011201001234486212,8.789791593322631e-05,19,56,2,0.009661,15.04,Low,No Police Station,No Junction,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",7,7,0,2,17,10,4,4,1,1,4.818809015248531,5,night,Friday,0.3684,0,6,8,1,4,0,-0.1173,1
ZONE_369,Cline Road / Pulikeshinagar(F.Town) Zone,13.00059401,77.621780065,0.00014485674556908538,0.00013848186381085241,20,20,1,0.009012,14.98,Low,Pulikeshinagar(F.Town),No Junction,"Cline Road, Cooke Town, Bengaluru, Karnataka. Pin-560005 (India)",13,13,0,0,20,0,1,1,2,1,10.828181972512823,8,morning_peak,Wednesday,0.65,0,0,0,0,20,0,0.5143,0
ZONE_391,Sri Mahasharana Madivala Machideva Flyover / Mico Layout Zone,12.915667033333332,77.62334565,0.0007350670293565263,0.00020761740052373714,18,19,0,0.001276,14.96,Low,Mico Layout,No Junction,"Sri Mahasharana Madivala Machideva Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",7,7,0,3,15,7,3,4,8,1,9.431520332095028,3,midday,Wednesday,0.3889,1,0,2,1,13,1,0.3619,1
ZONE_269,8th Main Road / K.G. Halli Zone,13.032940334210526,77.62733595526315,9.292731910393424e-05,0.0003873230620959342,38,39,0,0.005482,14.94,Low,K.G. Halli,No Junction,"8th Main Road, CMR Garden, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",0,0,0,10,28,29,2,2,4,1,12.575952784549385,2,night,Monday,0.0,0,1,8,9,20,0,0.2617,1
ZONE_317,G Narayana Kumar Road / Vijayanagara Zone,12.98096509170699,77.53589507956922,0.0004056489008163334,0.0009911984593410587,28,28,1,0.000506,14.91,Low,Vijayanagara,No Junction,"G Narayana Kumar Road, KHB Colony, Vijaya Nagar, Bengaluru, Karnataka. Pin-560079 (India)",2,2,0,11,17,21,2,6,7,1,4.8751767173802945,4,night,Tuesday,0.0714,3,13,8,1,3,0,-0.3184,1
ZONE_371,6th Cross Road / R.T. Nagar Zone,13.0264462,77.58887654210528,0.00030501805411021696,0.00039332237599814515,19,19,1,0.001165,14.81,Low,R.T. Nagar,No Junction,"6th Cross Road, Vishveshwarya Nagar, Hebbal, Bengaluru, Karnataka. Pin-560032 (India)",18,18,0,16,3,0,2,2,5,1,1.808476829673663,6,morning_peak,Saturday,0.9474,0,18,0,1,0,0,-0.4782,0
ZONE_352,Nandini Layout Club Road / Rajajinagar Zone,13.010627614285713,77.53598062857142,0.00014833942593157456,0.00020958290517860735,21,25,0,0.002433,14.79,Low,Rajajinagar,No Junction,"Nandini Layout Club Road, APMC Government Quarters, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",7,7,0,3,18,0,3,4,2,1,12.380422440234295,11,midday,Monday,0.3333,4,0,1,2,7,7,0.302,1
ZONE_342,Millers Road / R.T. Nagar Zone,12.995307536363635,77.60242233181818,0.00020838657425315126,0.0007129757375055772,22,27,2,0.001198,14.71,Low,R.T. Nagar,No Junction,"Millers Road, Aalco Layout, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",10,10,0,12,10,8,4,3,1,1,7.902475229671538,4,morning_peak,Saturday,0.4545,2,7,4,2,2,5,-0.0156,1
ZONE_367,Outer Ring Road / Madiwala Zone,12.916988759999999,77.62911955999999,6.477403963390507e-05,0.00019868971949086242,20,25,3,0.005095,14.71,Low,Madiwala,No Junction,"Outer Ring Road, Ozone Chamber, HSR Layout, Bengaluru, Karnataka. Pin-560034 (India)",5,5,0,8,12,7,4,4,7,1,4.849480189965638,13,midday,Saturday,0.25,0,5,3,9,3,0,0.0,1
ZONE_347,Crescent Road / Shivananda Circle Zone,12.987417077272726,77.58258061363637,0.00015540216316421956,4.0308090829287384e-05,22,27,4,0.026344,14.65,Low,High ground,BTP054 - Shivananda Circle,"Crescent Road, Sri Katan Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",9,9,0,2,20,1,3,2,3,1,2.6060857256927505,11,midday,Wednesday,0.4091,0,11,10,1,0,0,-0.3273,1
ZONE_402,6th Main Road / Yeshwanthpura Zone,13.034212962962961,77.53025489444445,0.00041414387381773953,0.00046517834969782545,18,25,4,0.000704,14.65,Low,Yeshwanthpura,No Junction,"6th Main Road, BDA Industrial Suburb, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",4,4,0,0,18,14,3,3,8,1,8.224312739177718,2,night,Thursday,0.2222,1,0,4,1,12,0,0.2667,1
ZONE_355,11th Main Road / Malleshwaram Zone,13.004757976190474,77.56238754761904,0.0004147525815528685,7.000853247296829e-05,21,21,0,0.006141,14.63,Low,Malleshwaram,No Junction,"11th Main Road, MT Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",21,21,0,1,20,0,2,3,3,1,0.8328482797792345,6,morning_peak,Friday,1.0,20,1,0,0,0,0,-0.8408,0
ZONE_348,Bangalore Bellary Road / Devanahalli Airport Zone,13.248408386363634,77.71558661363636,0.00047963756782796877,0.00015474235821036654,22,26,3,0.002073,14.53,Low,Devanahalli Airport,No Junction,"Bangalore Bellary Road, Puttappana Gudi Bidi, Devanahalli, Karnataka. Pin-562110 (India)",3,3,0,5,17,16,3,3,6,1,7.151688687948812,5,night,Monday,0.1364,3,3,8,0,6,2,-0.0312,1
ZONE_351,80 Feet Road / K.G. Halli Zone,13.025885047619047,77.6278523142857,0.0002554544100600876,0.0004587776196420481,21,31,0,0.000799,14.53,Low,K.G. Halli,No Junction,"80 Feet Road, Brindavan Nagar, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",1,1,0,1,20,8,4,4,8,1,14.13251002598377,11,midday,Friday,0.0476,0,1,2,3,5,10,0.5143,1
ZONE_353,Old Madras Road / Banaswadi Zone,12.991156693720097,77.65706668261569,0.00022094415554478917,0.00027197784977089814,21,36,2,0.001594,14.42,Low,Banaswadi,No Junction,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",4,4,0,7,14,14,5,5,4,1,3.2030750075139696,4,night,Thursday,0.1905,9,3,5,2,2,0,-0.4163,1
ZONE_332,5th Main Road / HSR Layout Zone,12.909673579294639,77.63248928922431,0.0009666516255807457,0.00012428505165578652,25,25,0,0.001086,14.23,Low,HSR Layout,No Junction,"5th Main Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,4,0,1,24,20,2,2,6,1,1.8993082059492723,2,night,Tuesday,0.16,12,7,6,0,0,0,-0.5966,1
ZONE_398,Dr TCM Royan Road / Shanthala Zone,12.973262383333335,77.56948388333335,0.0003366225556908845,0.0003847265082869233,18,18,1,0.000879,14.22,Low,Chamarajpet,BTP048 - Shanthala Junction,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",7,3,4,6,12,10,2,3,6,1,7.454137098141248,2,night,Thursday,0.3889,1,1,3,5,5,3,0.2286,1
ZONE_450,Padmasri CK Venkata Ramaiah Road / Sadashivanagar Zone,13.032488878571428,77.56966072857144,0.00034287735007983215,0.00023817457213905763,14,25,0,0.000723,14.21,Low,Sadashivanagar,No Junction,"Padmasri CK Venkata Ramaiah Road, ITI Layout, AGS Layout, MSR Nagar, Bengaluru, Karnataka. Pin-560054 (India)",12,12,0,7,7,0,3,4,3,1,7.309838441517871,9,morning_peak,Sunday,0.8571,5,1,0,0,2,6,0.098,0
ZONE_411,27th Cross Road / HSR Layout Zone,12.90012933529412,77.64707125882353,0.0001811263541745612,0.00013288409451251527,17,17,0,0.003258,14.19,Low,HSR Layout,No Junction,"27th Cross Road, RR Residency, Hosapalya, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)",17,17,0,13,4,0,1,3,4,1,3.285531354788805,10,midday,Sunday,1.0,1,0,14,2,0,0,-0.1714,1
ZONE_395,Old Madras Road / Banaswadi Zone,12.985758397750589,77.6449804322293,0.0002463239593174201,0.0005405168556147416,18,25,6,0.000848,14.12,Low,Banaswadi,No Junction,"Old Madras Road, Aveda Meta, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",6,6,0,7,11,9,4,5,6,1,3.3907951143770427,2,night,Thursday,0.3333,6,4,3,1,4,0,-0.3048,1
ZONE_387,BTS Main Road / Shanti Nagar TTMC Zone,12.95273413888889,77.59554006666667,0.00030683294772633783,0.00028296531485617665,18,18,0,0.000904,14.08,Low,Wilson Garden,BTP103 - Shanti Nagar TTMC,"BTS Main Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",8,8,0,4,14,5,2,4,4,3,8.761479345878541,11,midday,Wednesday,0.4444,4,0,0,4,8,2,0.1714,1
ZONE_291,"10th Cross Road / KR Road Junction, Near JSS Zone",12.92477890522303,77.57518810218349,0.00018436707706355013,0.0002172059859723439,32,32,0,0.005376,14.03,Low,Banashankari,"BTP114 - KR Road Junction, Near JSS","10th Cross Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",2,2,0,0,32,0,2,2,2,1,3.8660857722617603,11,midday,Monday,0.0625,0,0,32,0,0,0,-0.1714,0
ZONE_384,Cargo Road / Devanahalli Airport Zone,13.199578273684212,77.7026508631579,0.00018262560926066748,0.0007882960084242983,19,19,0,0.001028,13.96,Low,Devanahalli Airport,No Junction,"Cargo Road, Arisinakunte, Bengaluru, Karnataka. Pin-560300 (India)",10,10,0,3,16,4,2,2,4,1,3.422332856194416,10,midday,Wednesday,0.5263,4,5,5,4,1,0,-0.2977,1
ZONE_405,Whitefield Road / Mahadevapura Zone,12.991789617647058,77.72026574705883,0.0003557643342778041,0.0006479535545850921,17,17,1,0.000705,13.87,Low,Mahadevapura,No Junction,"Whitefield Road, MD Pura, Bengaluru, Karnataka. Pin-560048 (India)",7,7,0,9,8,1,2,3,7,1,5.917566044290787,11,midday,Saturday,0.4118,0,0,8,4,2,3,0.1714,1
ZONE_358,MBT Road / K.R. Pura Zone,13.017360095238095,77.70461603809524,0.00024003845207851157,0.00016240951781238826,21,21,2,0.003944,13.83,Low,K.R. Pura,No Junction,"MBT Road, Vinayaka Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",3,3,0,5,16,7,2,4,8,1,4.753417690301417,13,midday,Thursday,0.1429,0,7,7,4,3,0,-0.1224,1
ZONE_413,2nd Main Road / Jeevanbheemanagar Zone,12.982202635294117,77.63817097058823,0.00023393930286814133,0.0005899659828800213,17,29,0,0.000806,13.81,Low,Jeevanbheemanagar,No Junction,"2nd Main Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",5,5,0,6,11,7,3,4,5,1,3.563547908022605,2,night,Saturday,0.2941,0,4,8,3,2,0,-0.1109,1
ZONE_382,Bellary Road / Yelahanka Zone,13.094922742105263,77.59735667368422,0.00037480519876008237,0.00014141477151443892,19,25,0,0.001955,13.74,Low,Yelahanka,No Junction,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",9,9,0,11,8,2,3,3,2,1,3.6182198616999406,8,midday,Saturday,0.4737,5,8,2,0,4,0,-0.3519,1
ZONE_376,1st Main Road / Magadi Road Zone,12.968761094736841,77.5592986368421,0.00025924366374711986,0.00019215331324209971,19,23,0,0.002473,13.7,Low,Magadi Road,No Junction,"1st Main Road, New Binny Layout, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)",5,5,0,11,8,10,2,4,5,1,3.978972522956852,2,night,Sunday,0.2632,8,6,1,0,2,2,-0.388,1
ZONE_361,Horamavu Main Road / Hennuru Zone,13.028918452380955,77.66400555714284,0.0002669417176446605,0.00039731934079506007,21,22,0,0.001196,13.65,Low,Hennuru,No Junction,"Horamavu Main Road, Jayanthi Nagar Circle, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",3,3,0,14,7,6,2,2,6,1,5.225766646510422,11,midday,Saturday,0.1429,4,0,14,0,0,3,-0.1551,1
ZONE_417,MBT Road / Hennuru Zone,13.040924029411764,77.61742901176471,8.323345755117325e-05,0.00018512853265327832,17,17,0,0.004513,13.64,Low,Hennuru,No Junction,"MBT Road, Hanging Gardens, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",8,8,0,5,12,8,2,3,6,1,4.449474873077459,5,morning_peak,Friday,0.4706,2,4,0,6,5,0,-0.0101,1
ZONE_389,Lakshmipura Main Road / Basavanagudi Zone,12.948161616666667,77.55920059444445,0.00014930307608826445,0.00015780157112508497,18,21,0,0.005326,13.63,Low,Basavanagudi,No Junction,"Lakshmipura Main Road, Bhawani Nagar, Gavipuram, Bengaluru, Karnataka. Pin-560004 (India)",9,9,0,0,18,7,3,3,5,1,1.759842578681766,8,morning_peak,Monday,0.5,17,0,0,0,0,1,-0.7619,0
ZONE_375,Someshwarapura Main Road / Halasur Zone,12.969919457894736,77.63112534736841,0.0002174346397727138,0.0005073963423072817,19,20,0,0.001004,13.6,Low,Halasur,No Junction,"Someshwarapura Main Road, Cambridge Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",6,6,0,2,17,12,3,3,4,1,5.284714184112152,5,night,Friday,0.3158,2,1,4,8,4,0,0.0271,1
ZONE_421,Whitefield Road / Mahadevapura Zone,13.000091600000001,77.68218756249999,0.00039893777793873923,0.0004656352877161545,16,21,1,0.00052,13.54,Low,Mahadevapura,No Junction,"Whitefield Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",7,7,0,4,12,8,4,4,6,1,3.5188678554660617,2,night,Tuesday,0.4375,2,3,6,2,3,0,-0.15,1
ZONE_372,VP Deenadayalu Naidu Road / R.T. Nagar Zone,13.000521421052632,77.59964471578948,0.0008658314158328709,0.00031766759752082155,19,19,1,0.000509,13.53,Low,R.T. Nagar,No Junction,"VP Deenadayalu Naidu Road, Ramaswamipalya, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",6,6,0,2,17,9,2,5,7,1,2.310944933710844,1,night,Thursday,0.3158,0,15,1,2,1,0,-0.3699,1
ZONE_321,12th Main Road / Hulimavu Zone,12.880582898304507,77.64122638757675,0.0007762712394811359,0.0004270455733502458,27,27,0,0.00047,13.49,Low,Hulimavu,No Junction,"12th Main Road, Wellington Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",0,0,0,5,22,26,1,3,11,1,6.606637696575172,2,night,Monday,0.0,0,6,10,9,1,1,-0.0698,1
ZONE_346,JC Nagar Main Road / R.T. Nagar Zone,13.010857690909091,77.59516163181819,0.00026774524656153427,0.00011380024431621423,22,22,2,0.002544,13.48,Low,R.T. Nagar,No Junction,"JC Nagar Main Road, Hankappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",6,6,0,2,20,0,3,3,3,1,2.6996037081954736,11,midday,Wednesday,0.2727,0,2,20,0,0,0,-0.2026,0
ZONE_454,Dr Rajkumar Puniya Bhoomi Road / Banashankari Zone,12.917855771428574,77.56445818571429,0.0002279274190430364,0.0004257962944827443,14,14,0,0.001147,13.47,Low,Banashankari,No Junction,"Dr Rajkumar Puniya Bhoomi Road, ACS Meghana Shalini, Kadarenahalli, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",14,14,0,0,14,0,1,3,3,1,11.846589681677086,10,midday,Wednesday,1.0,0,0,0,1,0,13,0.8082,0
ZONE_397,Adi Kabir Ashram Main Road / R.T. Nagar Zone,13.022774022222219,77.60082327222221,0.00028611095452755423,0.00016648970222732005,18,19,3,0.001329,13.45,Low,R.T. Nagar,No Junction,"Adi Kabir Ashram Main Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",12,12,0,3,15,5,3,4,3,1,2.3348750637967703,6,morning_peak,Thursday,0.6667,1,14,0,2,1,0,-0.4,1
ZONE_302,"31st Main Road / 29th Main Road, BTM Layout Zone",12.915108531034484,77.6158164551724,5.342450015434154e-05,0.00019692290294564597,29,29,0,0.013836,13.45,Low,Mico Layout,"BTP164 - 29th Main Road, BTM Layout","31st Main Road, Someshwara Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",0,0,0,0,29,17,2,2,3,1,23.198401136441205,3,night,Thursday,0.0,0,0,0,0,19,10,0.6325,0
ZONE_409,Kaggadaspura Main Road / Banaswadi Zone,12.98782895882353,77.66380619411765,0.0002613410440851638,9.702405932648907e-05,17,17,0,0.003343,13.44,Low,Banaswadi,No Junction,"Kaggadaspura Main Road, Government Quarters, Vishwa Vihar, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12,12,0,2,15,4,2,3,3,1,4.255363116562023,5,morning_peak,Wednesday,0.7059,0,1,6,6,4,0,0.0908,1
ZONE_385,Mallathahalli Road / Jnanabharathi Zone,12.960430857894735,77.50503992105263,0.0001693339150772387,0.0005355717345646933,19,23,0,0.001791,13.4,Low,Jnanabharathi,No Junction,"Mallathahalli Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",5,5,0,9,10,11,3,5,5,1,2.729879277385103,4,night,Saturday,0.2632,6,6,5,0,1,1,-0.406,1
ZONE_383,16th Main Road / Mico Layout Zone,12.910487189473685,77.61003476842106,0.00030604103373167035,6.136172397880503e-05,19,19,0,0.006471,13.39,Low,Mico Layout,No Junction,"16th Main Road, Sunshine Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",4,4,0,10,9,7,2,4,5,1,7.231806289817829,11,midday,Saturday,0.2105,3,5,2,1,3,5,0.0271,1
ZONE_430,7th Cross Road / Madiwala Zone,12.9218243375,77.63872305625,0.0005058592582590723,0.00020464439716531027,16,16,0,0.00105,13.36,Low,Madiwala,No Junction,"7th Cross Road, Bildens Swarganga, Jakkasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12,12,0,10,6,1,1,1,5,1,2.793829964196245,7,morning_peak,Sunday,0.75,0,2,5,9,0,0,-0.0214,1
ZONE_388,Thanisandra Main Road / Hennuru Zone,13.084617766666666,77.63479873888889,0.0006782717727038622,0.00021226755629831078,18,23,2,0.00121,13.35,Low,Hennuru,No Junction,"Thanisandra Main Road, Venkatadri Estates, Thirumenahalli North Taluka, Bengaluru, Karnataka. Pin-560064 (India)",3,3,0,9,9,6,4,3,7,1,4.823525729538256,11,midday,Sunday,0.1667,3,8,1,2,2,2,-0.2095,1
ZONE_318,2nd Main Road / Electronic City Zone,12.88717294029034,77.64959829338184,0.0004747903511808794,0.0005935077026170489,27,27,0,0.000642,13.34,Low,Electronic City,No Junction,"2nd Main Road, Old Prabhu Layout, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",0,0,0,27,0,0,1,4,6,1,13.667489503823399,11,midday,Sunday,0.0,0,0,0,0,27,0,0.5143,0
ZONE_399,Chord Road / Gali Anjaneya Temple Zone,12.95218158888889,77.53693597777777,0.0005731006819347658,0.00014712931709013209,18,24,2,0.001739,13.31,Low,Byatarayanapura,BTP096 - Gali Anjaneya Temple,"Chord Road, Bhel Circle, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",5,5,0,10,8,11,6,4,5,1,2.6798138014834123,5,night,Sunday,0.2778,2,9,5,1,1,0,-0.3619,1
ZONE_420,J Lingaiah Road / Sheshadripuram Zone,12.99383611875,77.57733779375,0.0002901910777831976,0.00034668469337992665,16,16,0,0.000816,13.28,Low,Sheshadripuram,No Junction,"J Lingaiah Road, Renaissance Crags, Chakrawarti Iyengar Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",6,6,0,5,11,8,2,2,7,1,6.152177437022768,4,night,Tuesday,0.375,1,2,2,3,8,0,0.15,1
ZONE_304,"Shantaveri Gopalagowda Road / Toll Gate, Mysore Road Zone",12.960981613793104,77.55092596896552,0.00010779438338177357,0.00014051025154100246,29,29,1,0.007057,13.22,Low,Magadi Road,"BTP093 - Toll Gate, Mysore Road","Shantaveri Gopalagowda Road, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",0,0,0,3,26,25,2,4,3,1,18.47616595347539,4,night,Thursday,0.0,1,0,0,11,3,14,0.5025,1
ZONE_491,HAL Airport Road / Whitefield Zone,12.9569816,77.73962696666666,6.642010922203554e-05,0.0005692841810450157,12,23,0,0.003126,13.2,Low,Whitefield,No Junction,"HAL Airport Road, DNR Atmosphere, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",8,8,0,6,6,4,3,3,6,1,4.532849283585985,0,morning_peak,Saturday,0.6667,0,0,3,2,7,0,0.2857,0
ZONE_408,Appurao Road / 5th Main Chamrajpet Zone,12.95493020588235,77.56602087647059,0.00024140380452341328,0.00027703424321023744,17,17,0,0.001862,13.13,Low,Basavanagudi,BTP214 - 5th Main Chamrajpet Junction,"Appurao Road, Keshava Shilpa Circle, Kempegowda Nagar, Bengaluru, Karnataka. Pin-560004 (India)",5,5,0,8,9,12,2,2,5,1,7.8208855905505725,2,night,Thursday,0.2941,0,0,0,4,13,0,0.4336,0
